Year,Month,ProductCategory,Sales(In ThousandDollars),WeatherEvent,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,Event,DayCategory
2012,Nov,OtherClothing,1252.0,,,,,,,,,,,,,,,,,,,,,,"Election Day, Veterans Day, Thanksgiving Day","Event, Federal Holiday, Federal Holiday"
2012,Dec,WomenClothing,4824.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
2012,Dec,MenClothing,1080.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
2012,Dec,OtherClothing,1475.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
2013,Jan,WomenClothing,2320.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2013,Jan,MenClothing,599.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2013,Jan,OtherClothing,1036.0,,,,,,,,,,,,,,,,,,,,,,"New Year's Day, Martin Luther King Jr. Day","Federal Holiday, Federal Holiday"
2013,Feb,WomenClothing,2872.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2013,Feb,MenClothing,560.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2013,Feb,OtherClothing,1144.0,,,,,,,,,,,,,,,,,,,,,,"Valentine's Day, Presidents' Day","Event, Federal Holiday"
2013,Mar,WomenClothing,3687.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2013,Mar,MenClothing,682.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2013,Mar,OtherClothing,1346.0,,,,,,,,,,,,,,,,,,,,,,Easter Sunday,Event
2013,Apr,WomenClothing,3883.0,,,,,,,,,,,,,,,,,,,,,,,
2013,Apr,MenClothing,718.0,,,,,,,,,,,,,,,,,,,,,,,
2013,Apr,OtherClothing,1188.0,,,,,,,,,,,,,,,,,,,,,,,
2013,May,WomenClothing,4170.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2013,May,MenClothing,749.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2013,May,OtherClothing,1194.0,,,,,,,,,,,,,,,,,,,,,,"Mother's Day, Memorial Day","Event, Federal Holiday"
2013,Jun,WomenClothing,3360.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2013,Jun,MenClothing,678.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2013,Jun,OtherClothing,1261.0,,,,,,,,,,,,,,,,,,,,,,Father's Day,Event
2013,Jul,WomenClothing,3320.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2013,Jul,MenClothing,648.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2013,Jul,OtherClothing,1126.0,,,,,,,,,,,,,,,,,,,,,,Independence Day,Federal Holiday
2013,Aug,WomenClothing,3539.0,,,,,,,,,,,,,,,,,,,,,,,
2013,Aug,MenClothing,687.0,,,,,,,,,,,,,,,,,,,,,,,
2013,Aug,OtherClothing,1311.0,,,,,,,,,,,,,,,,,,,,,,,
2013,Sep,WomenClothing,3720.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2013,Sep,MenClothing,681.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2013,Sep,OtherClothing,1043.0,,,,,,,,,,,,,,,,,,,,,,Labor Day,Federal Holiday
2013,Oct,WomenClothing,3590.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2013,Oct,MenClothing,785.0,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2013,Oct,OtherClothing,1616.729411764706,,,,,,,,,,,,,,,,,,,,,,"Columbus Day (Most regions), Halloween","Federal Holiday, Event"
2013,Nov,WomenClothing,3834.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2013,Nov,MenClothing,798.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2013,Nov,OtherClothing,1209.0,,,,,,,,,,,,,,,,,,,,,,"Veterans Day, Thanksgiving Day","Federal Holiday, Federal Holiday"
2013,Dec,WomenClothing,4865.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
2013,Dec,MenClothing,1085.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
2013,Dec,OtherClothing,1566.0,,,,,,,,,,,,,,,,,,,,,,"Christmas Eve, Christmas Day, New Year's Eve","Event, Federal Holiday, Event"
